age,website_visits,time_spent_on_website,print_media_type1,print_media_type2,digital_media,educational_channels,referral,status,current_occupation_Student,current_occupation_Unemployed,first_interaction_Website,last_activity_Phone Activity,last_activity_Website Activity,age_group_26-35,age_group_36-45,age_group_46-55,age_group_55+,profile_completed_high,profile_completed_medium
33,8,1502,0,0,1,0,0,1,False,False,True,False,False,True,False,False,False,0,1
37,3,240,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,1,0
20,6,700,0,0,1,0,0,0,True,False,True,False,True,False,False,False,False,1,0
55,14,1941,1,0,0,0,0,1,False,True,False,False,False,False,False,True,False,0,1
58,9,1596,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,1,0
58,1,2091,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,1,0
38,1,308,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,1,0
57,2,1640,0,0,0,0,1,1,False,True,False,False,False,False,False,False,True,1,0
56,2,282,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,1,0
31,5,606,0,0,0,1,0,0,False,False,True,True,False,True,False,False,False,0,1
55,2,34,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False,1,0
41,5,488,0,0,0,0,0,1,False,False,True,True,False,False,True,False,False,1,0
51,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
59,2,1833,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,0,1
57,3,66,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
41,4,63,0,0,0,1,0,0,False,False,True,False,False,False,True,False,False,0,1
35,8,567,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,1,0
18,2,258,0,0,0,0,0,0,True,False,True,False,True,False,False,False,False,1,0
36,9,346,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,1,0
55,2,206,0,0,1,1,0,0,False,True,True,True,False,False,False,True,False,0,1
52,4,359,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,0,1
50,1,1693,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,0,1
59,2,65,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
21,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
52,2,327,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,0,1
60,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
51,1,48,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,1
55,9,85,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,0,1
58,4,6,0,0,0,1,0,0,False,True,True,False,False,False,False,False,True,1,0
32,1,1877,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False,0,1
56,3,2146,0,0,0,1,0,1,False,False,True,True,False,False,False,False,True,1,0
57,2,454,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
56,3,30,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
44,1,274,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,0,1
23,1,39,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,0,1
53,2,581,0,0,0,0,0,0,False,False,True,True,False,False,False,True,False,0,1
57,5,367,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,1
47,1,2322,0,1,1,0,0,1,False,False,True,False,False,False,False,True,False,1,0
32,3,1232,0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,0,1
40,1,465,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,0
43,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,0,1
59,5,59,0,0,0,1,0,0,False,True,False,False,True,False,False,False,True,1,0
56,7,305,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
53,4,1,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,1,0
22,1,593,0,0,1,0,0,1,True,False,False,False,True,False,False,False,False,1,0
44,3,466,0,0,0,0,0,1,False,False,True,False,True,False,True,False,False,0,1
58,4,2050,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
21,8,206,0,0,1,0,0,0,True,False,True,True,False,False,False,False,False,1,0
30,2,49,0,0,1,0,0,0,False,False,True,True,False,True,False,False,False,0,1
22,4,2231,0,0,0,0,0,1,True,False,True,False,True,False,False,False,False,0,1
32,2,343,0,0,0,0,0,0,False,True,True,False,False,True,False,False,False,0,1
49,4,664,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
18,5,502,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
32,10,330,0,0,0,0,0,1,False,True,True,False,True,True,False,False,False,1,0
56,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,1,0
53,1,270,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,0,1
60,5,445,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
55,2,1472,0,0,0,0,0,1,False,False,False,False,True,False,False,True,False,1,0
55,2,1724,0,0,1,0,0,1,False,True,False,False,True,False,False,True,False,1,0
50,2,51,0,0,0,0,1,1,False,False,True,True,False,False,False,True,False,1,0
60,3,28,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,0,1
36,8,1829,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,1,0
45,1,273,1,0,0,0,0,0,False,True,False,False,True,False,True,False,False,1,0
54,1,20,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
44,1,46,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,0,0
57,4,290,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,0,1
37,4,483,0,0,0,1,0,1,False,False,False,False,False,False,True,False,False,1,0
52,2,2329,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,0,1
39,2,52,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,0,1
43,2,1659,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,0,1
59,2,1242,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
21,1,2215,1,0,0,0,0,0,True,False,True,False,True,False,False,False,False,1,0
50,2,2254,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
34,2,1632,0,0,1,0,0,1,False,False,True,False,True,True,False,False,False,0,1
59,4,86,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,1,0
58,2,54,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,0,1
55,1,259,0,0,0,0,0,1,False,False,True,True,False,False,False,True,False,1,0
59,8,367,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
57,2,314,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,1
44,2,367,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False,0,1
54,2,90,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,1,0
58,8,2012,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
54,2,69,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,1,0
34,1,569,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,0,1
56,12,1068,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,0,1
32,2,2203,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,1,0
47,2,248,1,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
55,2,458,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False,1,0
54,1,15,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,1,0
59,7,1524,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,0,1
18,2,1563,0,0,0,1,0,1,True,False,True,False,True,False,False,False,False,1,0
60,3,2255,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,1,0
37,4,274,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,1,0
59,2,1114,0,0,0,1,0,1,False,True,True,False,True,False,False,False,True,1,0
49,1,364,0,1,1,0,0,1,False,False,True,True,False,False,False,True,False,1,0
52,9,70,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False,1,0
49,5,381,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,0,1
45,2,2205,0,0,0,0,0,1,False,True,False,False,True,False,True,False,False,0,1
56,1,1978,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,1,0
63,5,234,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,1,0
32,2,135,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False,0,1
60,4,66,0,0,0,1,0,1,False,True,True,False,False,False,False,False,True,1,0
47,2,1906,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
47,8,259,0,0,0,0,0,0,False,False,True,False,True,False,False,True,False,0,1
59,1,243,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,0,1
57,1,285,0,0,0,1,0,0,False,False,True,True,False,False,False,False,True,0,1
56,8,1673,1,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,0
49,4,244,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,1,0
46,3,246,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,0,1
61,2,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
22,3,1489,0,0,0,1,1,1,True,False,True,False,False,False,False,False,False,1,0
36,2,437,0,0,0,0,0,0,False,True,True,True,False,False,True,False,False,1,0
49,2,165,0,0,0,0,0,0,False,True,True,True,False,False,False,True,False,0,1
60,2,533,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,0,1
32,1,95,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,0,1
57,4,2060,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
51,3,2497,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,0,1
56,1,71,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
59,3,1729,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,0
39,2,118,0,0,1,0,0,0,False,True,False,False,False,False,True,False,False,1,0
60,5,1682,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,0,1
20,5,2223,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,1,0
34,1,26,0,0,0,0,0,0,False,True,False,False,True,True,False,False,False,0,1
57,4,2188,0,0,0,1,0,0,False,True,True,True,False,False,False,False,True,1,0
60,4,282,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,1,0
32,1,21,0,0,0,1,0,0,False,False,False,False,True,True,False,False,False,1,0
40,2,289,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,1,0
59,7,535,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
59,2,162,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
37,6,362,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,0,1
41,3,1099,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,1
42,2,1702,0,0,0,1,0,0,False,False,False,False,True,False,True,False,False,0,1
57,2,1572,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
36,4,518,0,0,0,0,0,1,False,False,True,True,False,False,True,False,False,1,0
40,3,77,0,0,0,0,0,1,False,False,True,False,True,False,True,False,False,1,0
56,2,1667,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
37,2,364,1,0,0,0,0,0,False,True,False,True,False,False,True,False,False,0,1
32,1,112,0,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,1
39,2,904,0,0,0,0,0,1,False,True,True,False,False,False,True,False,False,1,0
29,1,76,1,0,0,0,0,0,False,False,True,False,False,True,False,False,False,0,1
22,4,336,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
59,3,252,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,0
43,2,326,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,1
40,2,1763,0,0,0,0,0,1,False,True,True,True,False,False,True,False,False,1,0
32,6,2126,0,0,0,0,0,1,False,True,True,False,False,True,False,False,False,0,1
30,1,376,0,0,0,1,0,0,False,False,False,True,False,True,False,False,False,0,1
57,9,388,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
37,1,355,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,1,0
21,2,1631,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
34,1,348,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,0,1
51,1,19,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,0,1
56,1,71,1,0,0,0,0,1,False,False,True,True,False,False,False,False,True,1,0
31,5,313,0,0,0,0,0,1,False,False,True,True,False,True,False,False,False,1,0
58,6,1985,1,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
41,6,2294,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,0,1
30,2,14,1,0,0,0,0,0,False,False,True,False,True,True,False,False,False,0,1
59,1,72,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,1,0
57,2,1952,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,1,0
58,2,537,0,0,1,1,0,0,False,False,False,True,False,False,False,False,True,1,0
57,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,1,0
23,10,517,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,1,0
56,5,342,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,0,1
35,1,2109,0,0,0,0,0,1,False,False,True,False,True,True,False,False,False,0,1
59,3,413,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,0,1
60,6,419,0,0,0,1,0,1,False,False,True,True,False,False,False,False,True,1,0
60,4,543,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
55,2,660,0,0,0,0,0,1,False,True,True,False,False,False,False,True,False,1,0
58,1,361,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,1
60,3,85,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
56,3,1937,0,0,0,0,0,1,False,True,True,False,True,False,False,False,True,1,0
42,4,86,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,1,0
24,2,343,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,0,1
57,7,1802,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,0,1
51,5,74,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
58,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,1,0
58,6,2003,0,0,0,1,0,0,False,False,False,True,False,False,False,False,True,1,0
32,5,375,0,0,0,0,0,0,False,True,True,False,True,True,False,False,False,0,1
47,1,612,1,0,0,0,0,0,False,True,True,True,False,False,False,True,False,0,1
56,5,330,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,1,0
33,4,617,0,0,0,0,0,1,False,True,True,False,True,True,False,False,False,1,0
57,1,2047,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
40,3,330,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,0,1
62,1,1697,0,0,0,0,0,1,False,True,True,False,True,False,False,False,True,0,1
46,4,230,0,0,0,0,0,0,False,True,True,False,True,False,False,True,False,1,0
40,12,72,0,0,0,1,0,0,False,False,False,True,False,False,True,False,False,1,0
63,8,445,0,0,0,1,0,1,False,True,False,False,True,False,False,False,True,1,0
40,7,281,0,0,0,0,1,0,False,False,True,True,False,False,True,False,False,1,0
34,1,2132,0,0,1,0,0,1,False,False,True,False,False,True,False,False,False,1,0
34,3,56,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,0,1
60,5,324,1,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0,1
50,5,1247,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,1,0
56,9,1138,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
57,1,1811,0,1,0,0,0,1,False,False,False,True,False,False,False,False,True,1,0
41,5,728,0,0,0,0,0,1,False,False,True,False,True,False,True,False,False,0,1
58,1,1544,1,1,0,0,0,1,False,True,True,False,True,False,False,False,True,1,0
58,7,239,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,0,1
56,3,1247,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
47,2,1766,0,0,0,0,0,1,False,True,True,False,True,False,False,True,False,1,0
59,1,88,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,1,0
55,8,2282,0,1,0,1,0,1,False,False,True,False,False,False,False,True,False,0,1
56,2,672,0,0,1,0,0,1,False,False,True,False,True,False,False,False,True,0,1
57,1,1,0,0,0,0,0,1,False,False,True,True,False,False,False,False,True,1,0
24,4,191,0,0,1,0,0,0,True,False,False,False,True,False,False,False,False,1,0
36,4,70,0,0,0,0,0,0,False,False,True,False,True,False,True,False,False,0,1
24,3,78,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,0,1
43,2,285,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,1
33,4,512,0,0,1,0,0,0,False,True,False,False,False,True,False,False,False,0,1
59,5,675,0,0,1,0,0,0,False,True,True,True,False,False,False,False,True,0,1
60,11,1092,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,0,1
56,1,86,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
57,2,307,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,1,0
33,2,96,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,1,0
57,2,643,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
29,2,407,0,0,0,0,0,0,False,False,True,False,True,True,False,False,False,1,0
59,5,64,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
28,6,2264,0,0,0,1,0,1,False,False,True,False,True,True,False,False,False,1,0
32,2,99,0,0,0,0,0,0,False,True,False,False,True,True,False,False,False,0,1
59,6,89,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
58,2,530,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,0,1
63,3,293,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,0,1
32,2,1064,0,0,0,1,0,1,False,True,False,True,False,True,False,False,False,1,0
19,2,99,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,1,0
60,2,1041,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,0,1
56,2,2051,1,0,1,0,0,1,False,False,True,True,False,False,False,False,True,1,0
56,4,1563,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
53,2,338,0,0,0,0,0,0,False,True,True,False,True,False,False,True,False,1,0
31,3,210,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,1,0
34,3,400,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,0,1
57,5,379,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,1
24,5,184,0,0,0,0,0,0,True,False,True,False,True,False,False,False,False,0,0
33,4,563,1,0,0,0,0,1,False,False,True,False,True,True,False,False,False,0,1
33,3,275,0,0,1,0,0,0,False,False,False,False,True,True,False,False,False,1,0
49,8,70,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,0,1
56,5,245,0,0,1,0,0,0,False,False,True,True,False,False,False,False,True,0,1
43,2,1914,0,0,1,1,0,1,False,False,False,False,True,False,True,False,False,0,1
58,4,122,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,0,0
40,3,385,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,0,1
46,4,261,0,0,0,0,0,0,False,True,True,False,True,False,False,True,False,0,1
58,3,376,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,0,1
51,13,1772,0,0,0,1,0,1,False,True,False,True,False,False,False,True,False,1,0
20,3,431,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,1,0
32,2,2034,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,1,0
60,3,988,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
58,9,214,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
45,2,2240,0,0,0,0,0,1,False,True,True,False,True,False,True,False,False,1,0
48,9,1703,0,0,1,0,0,1,False,False,True,False,False,False,False,True,False,0,1
60,3,300,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,1,0
56,1,307,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,1,0
58,1,630,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0,1
32,2,63,0,0,0,0,0,1,False,False,True,True,False,True,False,False,False,1,0
41,7,34,1,1,0,1,0,1,False,False,True,True,False,False,True,False,False,1,0
57,4,1811,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,0,1
54,3,1871,0,0,0,0,0,1,False,True,True,False,False,False,False,True,False,0,1
44,1,295,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,0,1
18,2,72,1,0,0,0,0,0,True,False,True,False,True,False,False,False,False,0,1
29,3,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,False,1,0
52,8,587,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,0,1
47,3,724,0,0,0,0,0,1,False,True,True,False,True,False,False,True,False,1,0
37,4,351,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,1
60,4,142,0,0,1,1,0,0,False,False,False,True,False,False,False,False,True,1,0
44,5,1797,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,1,0
22,2,18,0,0,0,0,0,0,True,False,True,False,True,False,False,False,False,1,0
59,6,1929,1,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,1
20,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,1,0
56,8,245,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
36,7,890,0,1,0,0,0,1,False,True,True,False,True,False,True,False,False,1,0
24,2,71,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
58,5,2367,0,0,1,0,0,1,False,False,True,True,False,False,False,False,True,1,0
59,2,583,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,1,0
34,7,1221,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,1,0
50,2,442,0,1,0,1,0,0,False,True,False,False,False,False,False,True,False,0,0
51,1,352,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
62,5,354,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
50,1,2312,0,0,0,0,0,1,False,False,True,True,False,False,False,True,False,1,0
19,3,81,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,1,0
43,4,349,0,0,1,0,0,0,False,False,True,False,False,False,True,False,False,0,1
54,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,0,1
52,1,2069,1,0,0,0,0,0,False,True,False,False,True,False,False,True,False,0,1
60,6,536,0,0,1,0,0,0,False,True,False,False,False,False,False,False,True,1,0
56,4,2085,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
56,2,609,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,1,0
33,2,1568,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,1,0
23,9,40,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
47,2,334,0,0,0,0,0,1,False,False,True,False,True,False,False,True,False,1,0
29,2,1712,0,0,0,0,0,1,False,False,False,True,False,True,False,False,False,0,1
41,5,1603,0,0,0,0,0,1,False,True,True,False,True,False,True,False,False,0,1
21,2,200,0,0,0,0,0,1,True,False,True,False,True,False,False,False,False,0,1
57,2,614,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
49,3,114,1,0,0,0,0,0,False,False,False,False,True,False,False,True,False,0,0
57,2,71,0,1,0,0,0,0,False,False,True,True,False,False,False,False,True,1,0
19,3,1459,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
57,2,83,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
45,7,1441,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,1
58,4,40,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,1,0
56,1,522,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,1,0
59,1,616,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,1,0
56,2,253,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
21,2,1450,0,0,0,0,0,0,True,False,True,False,True,False,False,False,False,0,1
21,3,407,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,1,0
58,2,256,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,0,1
53,3,1628,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
58,3,1802,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
20,5,128,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,0,1
33,1,438,0,0,0,0,0,0,False,True,True,True,False,True,False,False,False,0,1
48,1,547,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,1,0
55,1,72,0,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,1
56,1,278,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,1
56,1,66,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,1,0
57,5,349,1,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,1
32,4,70,0,0,0,1,0,0,False,True,False,False,False,True,False,False,False,1,0
24,6,30,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,0,1
56,4,2266,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,0,1
20,3,1997,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,1,0
49,1,299,0,0,0,0,0,0,False,False,True,True,False,False,False,True,False,0,1
60,0,0,0,0,0,0,1,0,False,True,True,True,False,False,False,False,True,0,1
58,2,66,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,1,0
57,4,1052,1,0,0,0,0,1,False,False,False,False,True,False,False,False,True,1,0
32,7,646,0,0,0,1,0,0,False,True,False,False,False,True,False,False,False,1,0
19,2,81,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
53,3,74,0,1,0,1,0,1,False,False,True,True,False,False,False,True,False,1,0
63,4,94,0,0,0,1,0,0,False,True,True,False,True,False,False,False,True,0,1
45,2,2294,0,0,0,0,0,1,False,True,True,True,False,False,True,False,False,0,1
22,2,2090,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,0,1
22,1,9,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
60,1,895,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,0,1
58,3,316,0,0,1,0,0,0,False,False,False,False,True,False,False,False,True,1,0
56,1,68,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
48,2,96,0,1,0,0,0,0,False,False,True,True,False,False,False,True,False,0,1
19,5,497,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
21,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
59,8,1868,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,0,1
56,9,514,0,0,0,0,0,1,False,False,False,True,False,False,False,False,True,0,1
39,5,73,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,1
47,5,339,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,0,1
56,3,161,1,0,0,1,0,0,False,False,True,False,False,False,False,False,True,0,1
41,2,1635,0,0,0,1,0,0,False,True,False,True,False,False,True,False,False,0,1
60,2,1874,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,1,0
30,2,1817,0,0,0,0,1,1,False,False,False,False,True,True,False,False,False,1,0
59,2,86,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
58,1,2097,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,1
39,1,2092,0,0,1,1,0,1,False,True,True,False,True,False,True,False,False,0,1
20,6,391,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
43,7,87,1,0,0,0,0,0,False,False,True,False,True,False,True,False,False,1,0
